time,force,velocity,power,torque,motor_current,soc_lipo,soc_nmc,voltage_lipo,voltage_nmc
5360.173999999999,0.0,11.997370069914922,0.0,0.0,0.0,0.5603989171970495,0.6702991878977869,40.41476278662277,39.22056667595231
5360.7919999999995,12.977181370035622,12.191562412201856,158.21211660725245,4.449875491785215,2.966583661190143,0.5603847709879244,0.670288578240943,40.33560319840833,39.1512376415419
5361.476,0.0,12.101571627015364,0.0,0.0,0.0,0.5603847709879244,0.670288578240943,40.41471209604006,39.220457926969665
5362.621,27.343913623496988,12.08733150791057,330.5149486908802,9.376227981497117,6.250818654331411,0.5603295457768194,0.6702471593326143,40.24782570825143,39.074180947891556
5365.019,48.03450158225287,12.06086233267015,500.0,16.47103059255451,10.980687061703007,0.5601263691751684,0.6700947768813761,40.12096783456561,38.962255431594365
5367.467000000001,14.755119399963675,12.101255806790228,178.55547431869357,5.059530442247544,3.373020294831696,0.5600626565695994,0.6700469924271993,40.32361064484555,39.13927786549939
5373.335000000001,51.25802691018068,12.185605565037738,500.0,17.576377427500955,11.717584951667304,0.5595321103620656,0.669649082771549,40.09918779675294,38.94049278286947
5380.524000000001,44.18528831408843,12.622636364557994,500.0,15.151135362900922,10.100756908600614,0.5589718145178069,0.669228860888355,40.14029548445946,38.97391149623829
5384.483000000001,0.0,12.687781457436575,0.0,0.0,0.0,0.5589718145178069,0.669228860888355,40.40964900202214,39.209595824105634
5395.953000000001,65.95362675629009,12.998343109719654,500.0,22.615498614731873,12.466466547216351,0.5578684937516296,0.668401370313722,40.07325632801757,38.9102298262806
5403.825000000002,52.95949587770231,12.988640461433365,500.0,18.15981113646412,12.106540757642748,0.5571331334982024,0.6678498501236516,40.08021930816475,38.91297501275576
5405.863000000001,0.0,12.919041953383333,0.0,0.0,0.0,0.5571331334982024,0.6678498501236516,40.403060395035226,39.195460963767424
5406.924000000001,0.0,12.89374909190295,0.0,0.0,0.0,0.5571331334982024,0.6678498501236516,40.403060395035226,39.195460963767424
5408.6050000000005,9.296675356038357,12.882087714323267,119.7605873880736,3.1878299795855525,2.1252199863903685,0.5571055679519282,0.6678291759639461,40.346289085524006,39.14566058728134
5409.488,0.0,12.909365425508987,0.0,0.0,0.0,0.5571055679519282,0.6678291759639461,40.402961618494416,39.19524905363045
5410.981000000001,0.0,12.778045112587684,0.0,0.0,0.0,0.5571055679519282,0.6678291759639461,40.402961618494416,39.19524905363045
5415.404,0.0,12.598755633910386,0.0,0.0,0.0,0.5571055679519282,0.6678291759639461,40.402961618494416,39.19524905363045
5417.041,0.0,11.907668364530132,0.0,0.0,0.0,0.5571055679519282,0.6678291759639461,40.402961618494416,39.19524905363045
5426.5650000000005,0.0,11.857356319122491,0.0,0.0,0.0,0.5571055679519282,0.6678291759639461,40.402961618494416,39.19524905363045
5429.013000000001,0.0,12.359735409671618,0.0,0.0,0.0,0.5571055679519282,0.6678291759639461,40.402961618494416,39.19524905363045
5432.745000000001,0.0,12.04458327251317,0.0,0.0,0.0,0.5571055679519282,0.6678291759639461,40.402961618494416,39.19524905363045
5434.802000000001,0.0,12.224908369401609,0.0,0.0,0.0,0.5571055679519282,0.6678291759639461,40.402961618494416,39.19524905363045
5436.899,0.0,11.54243461546721,0.0,0.0,0.0,0.5571055679519282,0.6678291759639461,40.402961618494416,39.19524905363045
